ClientIP,RequestCountByIP,AverageBytesByIP,Hour,Anomaly
8c1e:5962:d59:e528:d744:93d5:f042:bfd0,1,4067.0,15.0,Normal
8c26:db50:4d01:c255:b2ff:dfe3:32ad:3646,1,4033.0,14.0,Normal
8c36:51a2:6b9a:a345:160b:7cc9:76e7:a919,1,3461.0,11.0,Normal
8c44:cb10:2f35:4e2e:d11:3186:8c0d:28d9,1,3789.0,10.0,Normal
8c6f:f54:e425:8696:d54c:11a9:b2db:f457,1,4107.0,23.0,Normal
8c78:e225:569e:81f4:32c9:16f2:4775:df60,1,4100.0,20.0,Normal
8ca5:d0e7:daa2:3142:affc:d39b:6c04:8cb6,1,4044.0,10.0,Normal
8ca6:f722:e252:840:2fcf:583f:5792:8e95,1,4075.0,0.0,Normal
8cab:989b:12ea:c685:4693:1734:8aa2:ebc4,1,4169.0,16.0,Normal
8cb0:5d10:7a7:d4ae:f61f:6022:5f23:1d64,1,3463.0,14.0,Normal
8cc2:9fb7:5694:5090:d2a5:8e14:4d66:26db,1,3128.0,16.0,Normal
8cc4:3fc7:8319:4e33:dfd2:ee0f:206b:942d,1,4134.0,23.0,Normal
8cc:2d28:c26f:8d65:ebb1:1e3d:6f81:96a1,1,2836.0,20.0,Normal
8ccc:82db:d3ab:98fb:d020:cb71:f860:bf66,1,3747.0,23.0,Normal
8cd1:9ee1:cc34:b5d3:2aa:d76:a23d:b35,1,3307.0,11.0,Normal
8cd8:1dec:2f55:28d7:3582:1881:b1d3:8ab0,1,3817.0,21.0,Normal
8cee:9fc1:990f:16c9:bcff:379b:3ead:ec09,1,3486.0,10.0,Normal
8cee:c050:2570:766f:6ce3:518b:cf2a:d837,1,3943.0,19.0,Normal
8cf1:e98b:aacf:320:364d:534e:6ee3:5290,1,3542.0,6.0,Normal
8cf8:787e:64de:f666:400d:8f1e:4b00:996b,1,3428.0,20.0,Normal
8cf9:e66d:7c1d:a6a6:8baf:aea7:aba6:5e84,1,4047.0,12.0,Normal
8cfe:176d:59f5:1cd9:cb80:5b19:2f41:c163,1,2809.0,15.0,Normal
8cff:ae94:8617:35d5:4857:38a3:3048:30b3,1,4245.0,23.0,Normal
8d02:87e:95eb:a03d:dd71:86b4:ff8f:10a1,1,3784.0,20.0,Normal
8d0e:17fb:3b55:fc7d:cf6:1abb:ad01:573c,1,3755.0,17.0,Normal
8d16:117e:831a:2a69:c375:953d:7246:bd2e,1,3098.0,22.0,Normal
8d28:6762:d26c:9efb:af00:616a:5971:435f,1,4023.0,12.0,Normal
8d34:fc7f:3d0a:91a2:9d20:6a00:4527:8a7e,1,2811.0,21.0,Normal
8d3a:5a7b:ae67:9f50:3e29:1f84:f9f6:3107,1,2820.0,13.0,Normal
8d41:905a:6c02:291c:a920:6217:a33f:2d1,1,2797.0,20.0,Normal
8d5b:528:308a:3050:7c4d:af65:de6e:26e9,1,4072.0,20.0,Normal
8d63:3cc8:30fa:1a52:b469:eaf0:5fcc:fc65,1,3441.0,0.0,Normal
8d65:77b7:1d46:9326:d04b:38c2:c027:f17a,1,3172.0,21.0,Normal
8d67:b76a:17cd:a667:cf5a:1405:2dcd:1cb3,1,2903.0,14.0,Normal
8d6e:cf81:973a:cd75:70ca:2a98:2bff:4bcd,1,3923.0,16.0,Normal
8d7:798e:7690:785c:c7a1:697b:168e:af1e,1,3427.0,15.0,Normal
8d8e:1324:959c:6293:f611:135f:435f:307,1,5115.0,19.0,Normal
8dbe:f96f:be36:a35e:135:c7a7:9e5a:146,1,5045.0,10.0,Normal
8dd:11a2:f20:31b7:4ec8:7f5c:c2b3:5b28,1,2810.0,18.0,Normal
8ddf:57a6:b110:94b7:8cdf:71f3:52f8:4e62,1,3464.0,21.0,Normal
8de9:788e:55c7:eaf8:ad9d:77a4:b87e:238b,1,11039.0,12.0,Anomaly
8df2:38ee:b0e2:5add:e4ed:62b3:e9f2:fa0e,1,3914.0,0.0,Normal
8e00:b294:5f6e:a501:1a73:6de:98dd:4b5b,1,4950.0,12.0,Normal
8e0c:2d0b:e853:fda7:4858:a8b9:7a76:80d5,1,5235.0,3.0,Normal
8e1:5b02:a3c2:aed6:d6c9:3e5e:19c6:775c,1,3460.0,0.0,Normal
8e1:968b:c15d:4757:9083:2c85:736e:92db,1,4120.0,19.0,Normal
8e1b:644e:4cad:9ccd:38f8:cd64:169:bcb2,1,6968.0,19.0,Normal
8e1e:e842:3d69:f7bc:35cb:faf0:b153:2fc8,1,3921.0,13.0,Normal
8e22:4e9e:a2db:137f:8649:8f30:ca18:774d,1,3451.0,20.0,Normal
8e2d:77c1:a56e:6b9:151c:2489:4a03:6532,1,3925.0,5.0,Normal
8e2f:f1e3:5717:4594:db1f:2f3c:4af0:3ce3,1,2808.0,13.0,Normal
8e32:65b3:3485:4c9b:e827:a9de:d568:566,1,4107.0,13.0,Normal
8e41:6929:40b7:a70d:3cf4:5360:8c83:4ca3,1,5097.0,16.0,Normal
8e50:ff54:b9f3:6dd3:7f6:d239:b580:8795,1,4100.0,14.0,Normal
8e58:844c:4bf8:b14c:2aa6:58c1:19d4:a34a,1,4296.0,18.0,Normal
8e5e:6497:f5d4:cdc:f3f6:af09:4d70:ca77,1,2997.0,13.0,Normal
8e74:22c8:a593:1f07:43e1:37c6:be5c:f593,1,3453.0,2.0,Normal
8e77:6bc7:2b55:473d:c27b:49fd:230d:8e99,1,3930.0,11.0,Normal
8e7d:3964:c187:a772:8edc:5544:49a8:d034,1,4499.0,1.0,Normal
8e83:7f69:4026:3a8e:aefd:3158:9736:e40b,1,3351.0,1.0,Normal
8e85:7581:422b:2233:c7a1:ed4c:60f5:1cd9,1,3568.0,3.0,Normal
8e9a:6ead:a991:1c00:aac4:fdcd:ee82:9d03,1,2836.0,15.0,Normal
8eae:3d8d:8350:d3b0:46d2:985:d821:fb78,1,3441.0,0.0,Normal
8eb3:c424:938:f12d:3ed2:7d59:45b2:fb7f,1,5512.0,14.0,Normal
8eba:5a68:d29d:8568:c0e7:cf12:9899:af93,1,3467.0,11.0,Normal
8ebf:6a4e:242b:dc5b:d340:b90e:d118:7293,1,3565.0,13.0,Normal
8ec0:a2fa:abcf:9b7c:9ec7:9076:582e:4557,1,4125.0,1.0,Normal
8ec0:b80b:7760:7b01:866e:afb3:6444:6df2,1,2808.0,21.0,Normal
8ec0:c0a9:5ea0:a89:36e7:ae92:169a:1654,1,4052.0,23.0,Normal
8ecc:a9b6:8778:920f:724c:4a56:15a5:3975,1,3901.0,1.0,Normal
8ed6:208b:8b5b:21a1:5584:380:38b3:a78a,1,4295.0,19.0,Normal
8ed8:3345:99bd:cf35:99c1:65e8:b0a5:864a,1,3441.0,14.0,Normal
8ed:de58:3a8e:e46f:dc3e:fe43:39cd:8c55,1,3492.0,6.0,Normal
8eda:ac07:2ebb:a3b4:22c:7ee1:b7d3:ecba,1,3496.0,3.0,Normal
8ee1:989:e48:9dd5:6a04:50b6:603c:dd65,1,4076.0,21.0,Normal
8ee3:c60c:5e41:f5f8:487:f59b:55d8:af6c,1,3540.0,20.0,Normal
8ef2:2cba:d948:6c11:1099:40bd:38a4:1a1b,1,4093.0,17.0,Normal
8ef2:ba8a:e85c:e40c:3122:3ce2:4968:23d6,1,3467.0,18.0,Normal
8ef9:bb08:bc39:ad04:a65:5a86:4f5d:1260,1,2669.0,11.0,Normal
8efc:a8ba:5ebb:6f9d:9e0f:87e4:aa2:8765,1,3469.0,23.0,Normal
8f05:b313:e33f:d416:ef3e:40fa:cb15:2b10,1,4095.0,12.0,Normal
8f1a:7dbc:f1a6:7dfc:8b57:44d2:3f02:b3e,1,4079.0,22.0,Normal
8f1e:54c5:f52a:457:64ff:901d:aee2:254,1,2812.0,21.0,Normal
8f32:ed0f:6317:82b:7c5:bf9f:6630:43ab,1,2931.0,11.0,Normal
8f3:9bed:17be:7c38:ad44:b5b5:cc85:d44d,1,2810.0,17.0,Normal
8f51:b15d:1b0:6857:b2b8:b48c:ad2:1b8,1,4090.0,14.0,Normal
8f51:e0dc:958e:2bcd:6599:dd5:ba1d:27ac,1,4280.0,23.0,Normal
8f57:4f4:5302:ebb6:1122:44db:2c89:1a50,1,3031.0,15.0,Normal
8f59:5745:23a2:d3d5:3fb5:6f24:805a:5363,1,4920.0,10.0,Normal
8f66:289b:bcd5:c3e7:afb:ba9c:370c:bbcc,1,3641.0,12.0,Normal
8f81:3b44:8057:e801:da02:79fb:9e44:e2a,1,3448.0,17.0,Normal
8f96:be2a:f259:93ce:e330:86e2:395d:fe0f,1,3005.0,13.0,Normal
8f9:3eab:5c9:675d:c13f:c2a5:386a:92d8,1,5244.0,22.0,Normal
8fa0:ae60:905e:bcd5:eedd:49ac:a430:e98f,1,3451.0,23.0,Normal
8fa8:8cbd:3400:b3c5:4457:93fa:356e:6e5b,1,3921.0,14.0,Normal
8fab:18d0:9d1f:18b2:47a8:da52:531b:1850,1,5595.0,23.0,Normal
8fb7:d666:730a:235:fc37:59d5:1683:e721,1,5342.0,14.0,Normal
8fbb:1a4a:8412:7ba5:c4ec:24a3:6226:5e70,1,2837.0,22.0,Normal
8fc:546d:bbfd:da36:77bc:61d5:8405:59d8,1,3211.0,3.0,Normal
8fd9:372c:67ac:fb59:cd3:db17:2401:504a,1,2623.0,14.0,Normal
8fec:d7b1:707d:d55d:9367:f5f7:7fd5:8355,1,4048.0,0.0,Normal
8ff5:b84d:f08:3911:414c:9d85:c7f6:fbc4,1,3445.0,21.0,Normal
8ffc:c626:9af6:cdf0:911f:2362:f511:6a39,1,3429.0,1.0,Normal
8ffd:7713:a0a8:6af5:b30f:3591:45bf:db5,1,3637.0,19.0,Normal
8fff:5ef8:8783:b5:7acc:1324:3489:3894,1,3018.0,6.0,Normal
9.0.119.151,1,4042.0,1.0,Normal
9.0.47.39,1,4049.0,23.0,Normal
9.1.217.246,1,4070.0,21.0,Normal
9.102.212.95,1,3540.0,1.0,Normal
9.103.7.78,1,3453.0,18.0,Normal
9.107.203.236,1,2778.0,17.0,Normal
9.107.78.102,1,4026.0,14.0,Normal
9.117.23.250,1,3888.0,23.0,Normal
9.119.16.16,1,3246.0,15.0,Normal
9.121.26.174,1,3522.0,14.0,Normal
9.124.123.179,1,2930.0,21.0,Normal
9.13.230.119,1,3897.0,0.0,Normal
9.137.236.33,1,4085.0,12.0,Normal
9.149.123.159,1,5172.0,19.0,Normal
9.150.128.105,1,4092.0,21.0,Normal
9.150.161.49,1,5393.0,11.0,Normal
9.155.225.37,1,4439.0,18.0,Normal
9.158.30.101,1,4094.0,23.0,Normal
9.165.130.177,1,4070.0,12.0,Normal
9.167.160.206,1,5662.0,0.0,Anomaly
9.167.219.140,1,3559.0,16.0,Normal
9.167.39.109,1,3913.0,13.0,Normal
9.175.111.30,1,6096.0,17.0,Normal
9.175.196.187,1,3271.0,15.0,Normal
9.175.71.162,1,4218.0,19.0,Normal
9.176.147.247,1,3217.0,18.0,Normal
9.177.7.208,1,3017.0,20.0,Normal
9.182.125.162,1,2714.0,0.0,Anomaly
9.183.228.189,1,5221.0,6.0,Normal
9.186.171.98,1,2781.0,2.0,Normal
9.19.182.123,1,3536.0,5.0,Normal
9.196.48.228,1,4324.0,22.0,Normal
9.200.242.219,1,4908.0,22.0,Normal
9.204.102.132,1,3517.0,17.0,Normal
9.212.169.126,1,4098.0,22.0,Normal
9.213.103.82,1,4698.0,22.0,Normal
9.213.147.140,1,3988.0,14.0,Normal
9.22.222.236,1,3433.0,17.0,Normal
9.229.213.37,1,2806.0,18.0,Normal
9.230.41.182,1,4710.0,18.0,Normal
9.237.130.218,1,4085.0,15.0,Normal
9.238.86.14,1,3538.0,22.0,Normal
9.241.181.150,1,4041.0,19.0,Normal
9.242.216.156,1,2929.0,22.0,Normal
9.243.217.139,1,2921.0,17.0,Normal
9.3.22.83,1,3467.0,0.0,Normal
9.30.72.233,1,4072.0,11.0,Normal
9.34.147.95,1,4127.0,20.0,Normal
9.40.93.164,1,2891.0,21.0,Normal
9.41.16.230,1,4099.0,10.0,Normal
9.55.10.202,1,2871.0,18.0,Normal
9.62.250.110,1,6425.0,23.0,Anomaly
9.66.45.137,1,3464.0,20.0,Normal
9.69.47.17,1,3929.0,19.0,Normal
9.72.186.7,1,4575.0,1.0,Normal
9.79.11.139,1,3439.0,13.0,Normal
9.79.193.179,1,4091.0,1.0,Normal
9.8.13.131,1,3464.0,9.0,Normal
9.8.162.216,1,3453.0,21.0,Normal
9.81.117.16,1,3907.0,23.0,Normal
9.83.156.98,1,4023.0,15.0,Normal
9.94.235.123,1,3437.0,14.0,Normal
9.98.169.142,1,4086.0,2.0,Normal
90.10.227.31,1,4086.0,22.0,Normal
90.106.220.97,1,4069.0,17.0,Normal
90.111.195.147,1,4204.0,20.0,Normal
90.123.160.198,1,4075.0,11.0,Normal
90.13.211.9,1,3444.0,19.0,Normal
90.136.53.59,1,4094.0,19.0,Normal
90.140.222.245,1,4047.0,17.0,Normal
90.148.211.35,1,6069.0,22.0,Normal
90.149.48.150,1,3207.0,0.0,Normal
90.15.89.86,1,3893.0,12.0,Normal
90.150.36.146,1,4044.0,1.0,Normal
90.153.182.206,1,4182.0,23.0,Normal
90.154.43.101,1,3810.0,6.0,Normal
90.157.182.67,1,3472.0,1.0,Normal
90.158.105.231,1,4091.0,17.0,Normal
90.162.94.29,1,3264.0,18.0,Normal
90.168.171.175,1,4044.0,18.0,Normal
90.173.17.55,1,4071.0,22.0,Normal
90.178.234.139,1,4063.0,21.0,Normal
90.178.50.209,52,6299.807692307692,13.788461538461538,Anomaly
90.181.98.110,1,4096.0,17.0,Normal
90.191.195.73,1,4020.0,13.0,Normal
90.197.81.176,1,4044.0,11.0,Normal
90.198.6.134,1,3441.0,18.0,Normal
90.205.12.205,1,4066.0,15.0,Normal
90.214.18.165,1,2778.0,20.0,Normal
90.219.93.171,1,4066.0,19.0,Normal
90.224.242.17,1,4076.0,22.0,Normal
90.226.15.99,1,3912.0,21.0,Normal
90.23.26.252,1,4072.0,17.0,Normal
90.233.129.174,1,3454.0,1.0,Normal
90.237.251.130,1,4030.0,8.0,Normal
90.238.31.36,1,4018.0,21.0,Normal
90.242.192.35,1,3559.0,23.0,Normal
90.247.18.152,2,3030.5,11.5,Anomaly
90.250.70.163,4,3530.5,17.75,Anomaly
90.28.113.209,1,4046.0,12.0,Normal
90.38.49.246,1,4102.0,15.0,Normal
90.40.73.153,1,2976.0,4.0,Normal
90.41.74.3,1,4161.0,14.0,Normal
90.43.126.129,1,3850.0,3.0,Normal
90.43.129.174,1,3393.0,16.0,Normal
90.44.161.42,1,4086.0,21.0,Normal
90.45.48.56,1,4077.0,16.0,Normal
90.48.86.150,1,7068.0,19.0,Normal
90.5.186.255,1,2991.0,17.0,Normal
90.50.102.246,1,3480.0,11.0,Normal
90.51.231.15,1,3283.0,2.0,Normal
90.56.201.61,1,3436.0,9.0,Normal
90.59.111.94,1,4041.0,20.0,Normal
90.60.43.193,1,2844.0,18.0,Normal
90.62.109.178,1,3428.0,23.0,Normal
90.65.220.53,1,3994.0,21.0,Normal
90.67.214.181,1,3564.0,12.0,Normal
90.68.213.226,1,4531.0,13.0,Normal
90.73.64.198,1,5261.0,8.0,Normal
90.74.27.110,1,3204.0,13.0,Normal
90.80.164.205,1,3437.0,23.0,Normal
90.82.143.178,1,3915.0,14.0,Normal
90.85.152.53,1,6676.0,12.0,Normal
90.92.175.236,1,2781.0,21.0,Normal
90.93.130.107,1,2778.0,21.0,Normal
9002:133a:b42:3a02:94fa:724e:6a2f:cb33,1,3417.0,14.0,Normal
901c:8da8:5b0c:53a7:488a:42ba:e19e:32be,1,4288.0,12.0,Normal
9023:e785:5828:29a6:79db:872f:3c20:f8e1,1,4690.0,5.0,Normal
9030:10e5:6388:3bc0:bdab:13d4:d531:1546,1,3320.0,11.0,Normal
9034:7199:326c:282e:9021:ce16:849a:fc87,1,4108.0,20.0,Normal
903c:5341:d9bf:a570:f5ed:2b7a:a667:adc2,1,3790.0,17.0,Normal
903d:a795:d49c:aacf:941b:901c:7b01:2a1b,1,4160.0,9.0,Normal
9048:ae60:9dc3:4635:f3ad:3142:1cd5:6112,1,4098.0,16.0,Normal
904:a054:b251:b92:88a:3b9c:decc:232e,1,3198.0,16.0,Normal
904b:d7d4:53a1:7e35:3c27:a9e9:5009:d80a,1,3150.0,21.0,Normal
904e:5d37:d01e:4f8:4f36:e0ae:ea6c:e920,1,4294.0,13.0,Normal
904f:6826:901e:23f9:a84b:6a21:b671:27e5,1,4116.0,22.0,Normal
9052:b61d:63:257:87ba:5ba0:7e6c:e66,1,3431.0,17.0,Normal
9057:c0e3:3d16:665d:9a4f:6364:26a6:94fc,1,3933.0,21.0,Normal
9058:35cc:6698:65c9:e8f5:c568:1880:a897,1,5125.0,23.0,Normal
905c:b00f:f9b:1ce0:5822:6c65:36c1:e2ce,1,3945.0,22.0,Normal
9060:4d98:c5eb:2880:e28:7b90:b62a:3f24,1,3431.0,22.0,Normal
9071:ee30:1b12:ff6e:32c0:8671:ca5f:8456,1,4078.0,15.0,Normal
9078:bce5:bacd:13d2:74b3:2cf7:c462:b179,1,5248.0,20.0,Normal
907b:425b:dced:4e2a:fde4:81f0:9df8:d8d2,1,2811.0,14.0,Normal
9085:7790:f686:12b6:75c3:8c55:aedb:fd5b,1,3428.0,1.0,Normal
908f:ed9a:218f:1274:c050:3938:226:3e8a,1,2838.0,3.0,Normal
90a9:4cf0:f3ba:2e23:ad24:6277:26a9:a7f0,1,4334.0,4.0,Normal
90a9:5396:c6f7:922d:2d61:cc6b:75c7:4320,1,3784.0,12.0,Normal
90b2:697:aaf6:1782:1bbf:9ba7:2fc:9bc5,1,4394.0,5.0,Normal
90c5:7cf:c2eb:b373:1c7d:87ac:9b2f:5b72,1,3443.0,0.0,Normal
90c8:2066:2324:1eb9:b605:6ffb:39b:1ce3,1,2809.0,23.0,Normal
90d0:d923:f00f:e132:cb9c:550a:77f7:4de3,1,3326.0,11.0,Normal
90e0:9e8a:b704:2f67:ed8a:79e:731a:3f45,1,2658.0,19.0,Normal
90e2:b1b7:88b0:9e85:18bf:dc84:9460:5c41,1,4898.0,12.0,Normal
90e2:eee7:c762:a257:e307:bfb1:3e9e:eab0,1,4701.0,21.0,Normal
90e:fd36:1914:61d8:dace:47e:b0da:bd2b,1,3296.0,16.0,Normal
90ea:ee2e:8e4:fa58:f01:bd01:45b7:c227,1,2928.0,20.0,Normal
90eb:6bb5:25c3:334c:c2df:cf64:1:d909,1,4114.0,5.0,Normal
90ef:e7:9c09:2493:a18:f9e3:cc4:9163,1,4360.0,0.0,Normal
90f2:4326:2bac:64c5:44df:2cfd:545f:b94a,1,3028.0,18.0,Normal
90f7:5d4a:7d0:864a:1975:bb0c:7de6:c865,1,3120.0,0.0,Normal
90fa:48cc:2d89:7c8c:a664:e6b1:8887:fb9c,1,4121.0,21.0,Normal
91.0.245.82,1,3531.0,3.0,Normal
91.100.68.54,1,3571.0,18.0,Normal
91.113.216.12,1,2778.0,20.0,Normal
91.126.170.140,1,3420.0,19.0,Normal
91.132.234.249,1,2354.0,10.0,Normal
91.137.120.53,1,3258.0,23.0,Normal
91.137.22.201,1,4302.0,20.0,Normal
91.145.85.168,1,4038.0,16.0,Normal
91.154.53.6,1,3407.0,17.0,Normal
91.162.76.165,1,4062.0,13.0,Normal
91.171.44.249,1,4066.0,11.0,Normal
91.172.212.239,2,3690.5,17.0,Anomaly
91.18.37.191,1,2330.0,0.0,Anomaly
91.196.180.109,1,4094.0,12.0,Normal
91.197.249.50,1,4087.0,19.0,Normal
91.197.36.135,1,4288.0,12.0,Normal
91.199.241.88,1,3442.0,22.0,Normal
91.2.114.234,10,4140.0,11.3,Anomaly
91.20.83.54,1,3948.0,15.0,Normal
91.205.239.0,1,2959.0,20.0,Normal
91.211.141.201,1,2329.0,21.0,Normal
91.214.18.27,2,5063.5,10.5,Anomaly
91.215.6.179,1,3485.0,11.0,Normal
91.222.44.87,1,4120.0,9.0,Normal
91.222.60.68,1,4081.0,20.0,Normal
91.230.102.90,1,4076.0,10.0,Normal
91.232.7.139,1,4063.0,17.0,Normal
91.238.207.176,1,3937.0,12.0,Normal
91.24.217.242,1,4071.0,22.0,Normal
91.28.165.177,1,3014.0,13.0,Normal
91.33.254.75,1,4043.0,13.0,Normal
91.35.16.53,4,2708.0,16.25,Anomaly
91.36.6.38,2,4762.0,11.5,Anomaly
91.38.94.209,1,3507.0,13.0,Normal
91.43.158.142,1,2848.0,21.0,Normal
91.44.152.22,1,3917.0,19.0,Normal
91.48.198.240,1,3291.0,14.0,Normal
91.50.164.59,1,2805.0,15.0,Normal
91.58.125.104,1,2788.0,11.0,Normal
91.6.175.197,1,3840.0,21.0,Normal
91.62.189.202,1,4043.0,11.0,Normal
91.69.139.188,1,3764.0,13.0,Normal
91.81.178.198,1,3492.0,11.0,Normal
91.82.131.237,1,3392.0,0.0,Normal
91.87.177.111,1,3511.0,3.0,Normal
91.88.28.207,1,4093.0,14.0,Normal
91.89.230.52,1,5784.0,14.0,Normal
910e:9e9b:5c1f:f338:6a29:3763:15:a91f,1,3922.0,17.0,Normal
9115:6a88:3a30:55b:97d0:11e8:985d:6442,1,3183.0,0.0,Normal
911e:f8c9:a85:5b8b:7b50:e5c0:d3:7e6f,1,3358.0,13.0,Normal
9130:7ee9:a8a7:fc58:522f:29e5:3cc1:37ca,1,4309.0,15.0,Normal
9137:65f4:1f5a:1a69:6dd5:c85e:6ea5:ee1f,1,4087.0,12.0,Normal
913c:ffc2:9001:f5a6:d19c:6550:3a88:8874,1,4054.0,19.0,Normal
9141:a80f:c609:475:2b1:352a:fca:3ea1,1,4017.0,19.0,Normal
9149:5638:de13:fd43:2556:cee:5872:c06b,1,4132.0,21.0,Normal
9150:419d:ab3a:2e68:469c:c966:50c7:5f13,1,3958.0,15.0,Normal
9151:d3a7:b287:cf46:6f36:27a:4911:636c,1,4080.0,17.0,Normal
9154:2828:92e1:b382:e0ce:f478:6051:6eb,1,3948.0,21.0,Normal
9167:e415:1d90:ab29:f8a9:1079:4403:acb0,1,5163.0,19.0,Normal
916a:13c4:51fe:826b:f0a:f541:f1a6:53c1,1,2810.0,0.0,Normal
9188:547d:5941:ed48:b653:ae8a:647c:5d5,1,2927.0,23.0,Normal
919e:efb6:a8f3:ea7e:9b51:1135:e051:2f19,1,4268.0,22.0,Normal
91b:5bdd:bbc5:68a4:86a5:9a4b:926e:43aa,1,2905.0,16.0,Normal
91bf:5302:12ef:3a33:1e7:80b3:7cf8:446a,1,6456.0,20.0,Normal
91c3:37a:296b:c38f:42de:cacb:24a9:cf66,1,4035.0,13.0,Normal
91db:497c:92c4:4159:9a62:ff37:5db1:50b8,1,3900.0,17.0,Normal
91e5:46e:4d2b:b419:5f9f:ec6b:170c:b2e8,2,2836.0,0.0,Anomaly
91e5:61cc:f118:7bb3:faef:b7e8:36de:8a3,1,4062.0,1.0,Normal
91e:ee1d:6242:f0b3:ccdc:3682:591b:4472,1,3474.0,17.0,Normal
91f6:1a95:48c8:4f56:4aac:997d:add7:af3c,1,3795.0,22.0,Normal
92.0.234.183,1,3915.0,12.0,Normal
92.102.35.50,1,4047.0,17.0,Normal
92.107.46.174,1,4366.0,12.0,Normal
92.110.6.57,1,3917.0,13.0,Normal
92.114.202.12,1,3016.0,0.0,Normal
92.115.61.46,1,3424.0,16.0,Normal
92.120.4.247,1,4074.0,14.0,Normal
92.122.201.221,1,3199.0,16.0,Normal
92.125.216.114,1,3444.0,15.0,Normal
92.126.154.181,53,3192.7924528301887,12.377358490566039,Anomaly
92.137.11.150,1,6608.0,17.0,Normal
92.138.173.145,1,4099.0,18.0,Normal
92.159.68.97,1,6003.0,16.0,Normal
92.160.51.243,1,3738.0,21.0,Normal
92.162.65.5,1,2739.0,17.0,Normal
92.164.146.143,1,3473.0,12.0,Normal
92.164.77.99,1,3433.0,17.0,Normal
92.168.55.107,1,4037.0,12.0,Normal
92.169.111.214,1,4360.0,6.0,Normal
92.18.161.82,1,3940.0,15.0,Normal
92.18.164.114,1,3462.0,17.0,Normal
92.182.34.13,1,3919.0,17.0,Normal
92.189.119.28,1,4086.0,15.0,Normal
92.195.71.227,1,3893.0,21.0,Normal
92.196.247.158,1,3443.0,11.0,Normal
92.197.43.255,1,3335.0,0.0,Normal
92.20.166.15,1,4110.0,13.0,Normal
92.202.113.201,1,5376.0,17.0,Normal
92.217.64.232,1,2805.0,15.0,Normal
92.22.21.165,1,3091.0,17.0,Normal
92.222.126.17,1,3909.0,16.0,Normal
92.222.211.170,1,3461.0,13.0,Normal
92.225.160.64,1,4053.0,15.0,Normal
92.236.17.149,1,3423.0,17.0,Normal
92.242.91.82,1,3515.0,1.0,Normal
92.246.53.6,1,3902.0,20.0,Normal
92.255.137.66,1,7506.0,2.0,Anomaly
92.27.162.32,1,3424.0,12.0,Normal
92.29.15.160,1,2924.0,13.0,Normal
92.30.239.10,1,5821.0,17.0,Normal
92.36.102.146,1,3445.0,21.0,Normal
92.38.239.136,1,2779.0,18.0,Normal
92.51.107.68,1,3942.0,17.0,Normal
92.52.12.68,1,4605.0,1.0,Normal
92.55.209.166,1,4069.0,13.0,Normal
92.55.241.18,1,3440.0,12.0,Normal
92.59.173.245,1,3900.0,20.0,Normal
92.76.72.138,1,907.0,1.0,Anomaly
92.87.97.235,1,3876.0,11.0,Normal
92.96.118.232,1,3762.0,15.0,Normal
92.97.165.15,1,4017.0,23.0,Normal
9206:b007:21b1:8f67:b97f:5ed3:fcb9:585,1,3905.0,23.0,Normal
921:6727:4ceb:db01:aafc:26f6:58e6:a4c8,1,4063.0,0.0,Normal
921a:58d5:2feb:6d0e:260f:76ef:62b2:4625,1,2813.0,22.0,Normal
9224:e9ee:cc6d:4784:6836:5dc5:445d:3fe4,1,3318.0,11.0,Normal
9225:eb17:9f6d:e721:599c:b238:5a98:1d05,1,3561.0,9.0,Normal
9229:27c1:f8ca:f79:a754:9791:2ff1:6594,1,3477.0,13.0,Normal
9236:4335:e0de:879:212f:777a:249e:37f9,1,3437.0,20.0,Normal
923a:cacc:8916:e490:50b4:7a5e:b3c6:fc4d,1,3668.0,22.0,Normal
9241:cc1c:ad25:dd5b:8ad9:cb21:8c3:3ca8,1,5566.0,9.0,Normal
924:89c9:1946:ce5e:1cba:ffd0:3f2c:baef,1,4105.0,20.0,Normal
9251:8d3f:783b:857e:829f:cade:60be:ed4d,1,3469.0,15.0,Normal
9255:379f:f964:77c4:7fd1:c9de:e4f5:4b66,1,3453.0,14.0,Normal
9258:3d74:c34f:f2f9:45f3:3998:494e:e424,1,2923.0,16.0,Normal
9260:915:4a84:dbc0:6b7:5390:8aa4:c6e5,1,3419.0,9.0,Normal
926f:770e:c4e8:40b1:1b13:2976:cdd6:c31e,1,2740.0,16.0,Normal
9271:4855:b56e:3164:bde9:a29a:4ab3:776a,1,4070.0,19.0,Normal
9280:4024:d319:c086:a76:5ba9:7208:84f,1,4967.0,20.0,Normal
9293:459:4d60:4d50:16ff:3e3:90a2:705c,1,3439.0,20.0,Normal
9298:2b16:8395:331b:df14:fe00:889f:22d0,1,5153.0,21.0,Normal
92a2:4980:5b00:38fc:6731:5dd9:376e:6aae,1,3944.0,10.0,Normal
92a6:b3b0:f4d6:ee37:590f:9c70:fb55:bfbc,1,3955.0,9.0,Normal
92b3:6297:c8cc:a8d3:79df:5f8b:a2a3:e1e7,1,5218.0,14.0,Normal
92be:4571:e23d:bc8e:9fbd:7f3c:94da:bbae,1,3433.0,0.0,Normal
92ca:ac13:d9c4:739:88e1:d0ed:57c0:6066,1,4097.0,18.0,Normal
92cd:34fe:9bc:8bc3:5c7f:bf76:8359:1376,1,4075.0,5.0,Normal
92d0:ff8f:cb12:a358:b676:a7f6:10fd:ef94,1,4044.0,15.0,Normal
