ClientIP,RequestCountByIP,AverageBytesByIP,Hour,ReconstructionError,Anomaly
96a0:39b8:c0af:5db5:9f75:2503:17ac:1c3f,1,3448.0,15.0,1.0020418304648864e-07,Normal
96a1:5935:d378:e22e:e4c1:6978:763d:d47f,1,6052.0,13.0,7.669572689988023e-07,Normal
96a3:a53e:609b:b50b:b5ce:516e:1783:bdf9,1,4217.0,22.0,6.854854081374646e-07,Normal
96ad:63cc:f726:2c1e:6c03:ea1d:60e2:1561,1,4025.0,1.0,1.8596196842845216e-07,Normal
96c2:83e:9ef7:3918:62c3:da4e:8cfa:bd41,1,3901.0,22.0,4.2372701259722997e-07,Normal
96c3:d2df:a216:da5e:39c1:5b75:8b84:a127,1,4101.0,2.0,1.730646364370827e-07,Normal
96c8:fcfc:a7a5:2d6a:4f30:83f2:d9bc:a3be,1,5212.0,10.0,4.945867872333971e-07,Normal
96ce:e7b1:57e8:6efa:d52:5da8:8ee6:ee20,1,2810.0,19.0,3.647290239717131e-07,Normal
96d7:c5a8:92d1:9fcb:8682:4750:4ebd:1c5d,1,4137.0,16.0,3.7535684445966385e-07,Normal
96df:a37c:6c76:4183:ee56:cf66:b451:8279,1,4275.0,6.0,3.534039610186213e-07,Normal
96e2:7a14:4002:deb8:9b7b:85b4:13ad:7518,1,2858.0,9.0,4.899827416619161e-07,Normal
96e:81d8:8cb0:1b99:fd85:83fa:f5:fff6,1,3900.0,19.0,2.451591707801853e-07,Normal
96ef:b76e:9d5d:c40f:f2f3:2a3e:6d0:2265,1,3039.0,1.0,2.1177663114773596e-07,Normal
96f8:d0e0:9ab9:cc9b:c2b6:8e4a:3f60:c10c,1,2966.0,23.0,2.7864599401365056e-06,Anomaly
97.1.85.194,1,5690.0,7.0,4.337983505135669e-06,Anomaly
97.102.70.73,1,3421.0,17.0,6.276877551424644e-07,Normal
97.104.148.206,1,2780.0,14.0,4.0376215012392825e-07,Normal
97.108.48.168,1,3939.0,16.0,3.3615057340362387e-07,Normal
97.115.53.25,1,4048.0,0.0,7.401406762069837e-07,Normal
97.123.103.231,1,3448.0,20.0,2.655684253924045e-07,Normal
97.129.68.232,1,3953.0,18.0,6.392127921604669e-07,Normal
97.131.79.236,1,3464.0,21.0,1.485094033444377e-07,Normal
97.140.135.72,1,4091.0,16.0,3.6537871480662355e-07,Normal
97.146.164.186,1,4878.0,0.0,1.0481111707202175e-06,Normal
97.148.236.13,1,4072.0,18.0,6.606187197008637e-07,Normal
97.15.158.160,1,3113.0,14.0,3.1012328514262783e-07,Normal
97.156.171.8,1,4070.0,12.0,1.5408109907837459e-07,Normal
97.157.168.160,1,3894.0,20.0,2.5717546986247394e-07,Normal
97.158.192.142,1,4042.0,18.0,6.549064398690986e-07,Normal
97.165.202.42,1,4083.0,18.0,6.628524908331707e-07,Normal
97.167.8.210,1,4054.0,14.0,2.003124207359515e-07,Normal
97.170.206.4,1,4044.0,0.0,7.390826136002517e-07,Normal
97.18.12.248,1,4074.0,12.0,1.543187569653922e-07,Normal
97.187.69.161,1,4269.0,10.0,2.792549589511859e-07,Normal
97.195.63.245,1,3413.0,22.0,1.9365128556165513e-07,Normal
97.198.0.125,4,3253.5,10.5,9.020639561688125e-06,Anomaly
97.20.41.136,1,4124.0,12.0,1.5768770721238462e-07,Normal
97.202.239.238,1,4268.0,20.0,2.855380218686011e-07,Normal
97.21.160.121,1,4108.0,21.0,1.824139330413945e-07,Normal
97.21.201.163,1,5223.0,11.0,4.114244738297256e-07,Normal
97.211.139.227,1,4086.0,13.0,2.0283471133114744e-07,Normal
97.214.36.54,1,3538.0,12.0,1.5422382341816898e-07,Normal
97.22.106.242,1,4059.0,1.0,1.9025957071735957e-07,Normal
97.226.198.249,1,3926.0,18.0,6.349292049340135e-07,Normal
97.226.96.235,1,4045.0,19.0,2.4985503161579694e-07,Normal
97.227.188.57,1,2803.0,3.0,1.1070041898853589e-06,Normal
97.230.165.132,1,2778.0,12.0,2.671233822496026e-07,Normal
97.233.10.87,3,4970.666666666667,6.666666666666667,2.045336752616792e-06,Normal
97.238.156.141,1,3563.0,20.0,2.589757001930002e-07,Normal
97.242.242.130,1,4092.0,20.0,2.6817193070402045e-07,Normal
97.247.113.178,1,3991.0,23.0,2.597762508163835e-06,Normal
97.250.180.128,1,3660.0,18.0,6.011065044963846e-07,Normal
97.35.203.94,1,4057.0,21.0,1.7619106250222675e-07,Normal
97.42.148.213,1,3597.0,15.0,1.0238683428461377e-07,Normal
97.43.152.83,1,4106.0,23.0,2.5919777887878455e-06,Normal
97.47.196.123,1,3926.0,13.0,1.9555216439796254e-07,Normal
97.49.207.24,1,4094.0,20.0,2.6832658730900993e-07,Normal
97.51.62.120,1,4418.0,14.0,2.189130646941191e-07,Normal
97.56.239.116,1,4048.0,20.0,2.6493927292311323e-07,Normal
97.68.121.193,1,4174.0,23.0,2.5900564226523857e-06,Normal
97.69.121.234,2,3223.0,7.5,3.563612797582044e-06,Anomaly
97.73.92.205,1,3537.0,21.0,1.4748463527351281e-07,Normal
97.78.31.138,1,4084.0,13.0,2.0270248397762898e-07,Normal
97.84.252.125,1,3920.0,1.0,1.7484211040852711e-07,Normal
97.87.212.130,1,4081.0,0.0,7.490280685387388e-07,Normal
97.94.37.86,1,3274.0,0.0,6.123006119444741e-07,Normal
9704:6fa8:ef2c:4f5e:ec02:6f55:f089:4614,1,8394.0,14.0,2.605465540510135e-06,Normal
970d:1daa:2baa:d849:6573:6d2d:713b:c6f4,1,4085.0,15.0,1.4920022229146687e-07,Normal
970d:7eda:8140:90c4:37f7:a352:2eff:1e0b,1,4291.0,15.0,1.871730983595024e-07,Normal
971:f70d:9650:a128:fd14:b831:b5c1:7cdf,1,5342.0,6.0,5.764259344847535e-07,Normal
972b:6f0c:e0d1:1d8c:5073:b059:cfd1:458f,1,4098.0,14.0,2.007763981634427e-07,Normal
972b:8b43:8e39:3968:8271:232e:36cc:6e1d,1,3424.0,19.0,2.637335727918295e-07,Normal
9737:7ffe:8428:c20:5ff:9bf0:ce32:cb80,1,5125.0,13.0,3.9210069964031405e-07,Normal
974:eefa:32f7:2cee:eb44:7000:3fda:dd42,1,4160.0,1.0,2.050708175138149e-07,Normal
974b:b2c9:9e59:c808:52ab:964e:8af7:407c,1,3449.0,20.0,2.655115137875897e-07,Normal
9752:21d8:dce3:5b90:edcb:9ba0:e35b:bf18,1,4042.0,11.0,1.7069138622111522e-07,Normal
9774:a7f3:82f4:e8bc:27e:370:e3ac:18cf,1,3388.0,20.0,2.701778170985158e-07,Normal
977f:df96:e096:d451:c9bb:6c5:520b:f94a,1,3903.0,16.0,3.30119490747465e-07,Normal
9780:74a9:d04d:818e:446c:6903:71fc:5b24,1,4091.0,6.0,3.522996062616092e-07,Normal
9781:4363:de1a:a378:3a64:d8:1360:d9bf,1,5286.0,21.0,4.942512400836975e-07,Normal
9788:dcb0:fece:a319:c46:784a:b09b:a04d,1,3945.0,12.0,1.4831038317682254e-07,Normal
978f:95c4:4db:360d:732:fa40:6272:9eb7,1,4864.0,22.0,1.490816869123589e-06,Normal
9797:c8f4:11de:3f71:b998:62d5:3a23:1e20,1,2890.0,1.0,2.410828171489786e-07,Normal
97a6:9bb7:7ae3:f32d:8afd:c839:bcfd:c4c5,1,5197.0,13.0,4.142756637573554e-07,Normal
97a8:2fdb:6079:b59c:4bd3:8f3b:25d5:91ff,1,5041.0,11.0,3.537985714912775e-07,Normal
97ba:cce:b23a:b847:4b89:f8b0:a9ba:a204,1,3923.0,18.0,6.344116167566419e-07,Normal
97c9:90f2:edac:999b:8b3f:36d9:9c4c:36f6,1,4076.0,18.0,6.613651036416985e-07,Normal
97c:d2d:eb99:dd10:867c:11e7:562d:2049,1,4299.0,19.0,2.695791589776503e-07,Normal
97cf:39d:f977:455f:d4b2:443:e1bb:5f7a,1,3760.0,4.0,2.518463583847092e-06,Normal
97d2:3815:8d2b:4f37:6c62:e1c3:d599:5f3d,1,2789.0,16.0,3.027042989805073e-07,Normal
97d4:c76c:9ec8:2645:ee29:88e8:e5b3:e6d3,1,3757.0,19.0,2.453089004830289e-07,Normal
97d5:a3d9:da47:2f18:eb0a:423:f712:fec7,1,7092.0,11.0,1.430696344809007e-06,Normal
97db:b1b9:d44:c6db:9b75:feea:cb9e:cd01,1,3006.0,21.0,1.8353472426755358e-07,Normal
97e0:77ef:2d33:e67d:5b68:bd6d:b0e3:3d49,1,3460.0,4.0,2.7141465703311905e-06,Normal
97e5:e66a:2d6a:44f3:52d9:b941:9bd4:1c7f,1,4302.0,20.0,2.897350505953696e-07,Normal
97f3:8552:b872:abe3:4463:ba17:d541:30b5,1,3445.0,21.0,1.489993781711174e-07,Normal
97fa:8aa2:c6f1:4911:c866:9b9a:e9de:4fb0,1,5703.0,13.0,6.031538801121337e-07,Normal
98.1.187.223,1,3373.0,16.0,2.7819453626831973e-07,Normal
98.106.65.16,1,3880.0,14.0,2.0343643549917392e-07,Normal
98.116.220.241,1,4269.0,20.0,2.856706959968449e-07,Normal
98.119.156.99,1,4100.0,15.0,1.5158724994602428e-07,Normal
98.125.244.250,1,3780.0,0.0,6.782732829344752e-07,Normal
98.128.168.59,1,13567.0,14.0,1.1049346658560317e-05,Anomaly
98.133.124.39,1,3581.0,17.0,5.977277520412272e-07,Normal
98.135.111.57,1,4988.0,16.0,6.549639381621009e-07,Normal
98.139.47.109,1,4053.0,22.0,5.386801695727611e-07,Normal
98.14.207.226,1,4165.0,22.0,6.36381184692498e-07,Normal
98.146.156.73,1,2905.0,20.0,3.381374414555768e-07,Normal
98.157.107.232,1,2778.0,11.0,2.6478399917884224e-07,Normal
98.158.156.122,1,3438.0,21.0,1.4919214387645738e-07,Normal
98.170.21.199,1,3417.0,19.0,2.644098522663647e-07,Normal
98.178.151.240,1,3461.0,15.0,1.001805689907597e-07,Normal
98.182.161.245,1,3442.0,23.0,2.6670896578720296e-06,Normal
98.182.218.246,1,2760.0,13.0,3.200009929110181e-07,Normal
98.194.37.209,1,5107.0,1.0,4.91451554598696e-07,Normal
98.197.20.168,103,6196.194174757282,14.330097087378642,3.888045601791126e-06,Anomaly
98.20.108.88,2,3769.5,11.0,2.8971407490624696e-06,Anomaly
98.204.169.92,1,8312.0,20.0,2.6274474587630632e-06,Normal
98.205.15.118,1,3779.0,16.0,3.1164870899606303e-07,Normal
98.208.181.17,1,3538.0,15.0,1.0083820995828698e-07,Normal
98.21.43.199,1,4011.0,17.0,5.482996086155284e-07,Normal
98.212.87.126,1,4729.0,16.0,5.508246472011914e-07,Normal
98.213.44.147,1,3435.0,13.0,2.0981306866810484e-07,Normal
98.217.51.252,1,4799.0,21.0,3.2630962653218776e-07,Normal
98.219.51.54,1,4060.0,2.0,1.7469770855756539e-07,Normal
98.221.5.17,1,3455.0,12.0,1.6010402725433663e-07,Normal
98.226.142.108,1,2808.0,20.0,3.58289514739542e-07,Normal
98.227.190.45,1,4101.0,17.0,5.436361023434254e-07,Normal
98.230.197.131,1,3530.0,15.0,1.0070488917394275e-07,Normal
98.231.28.106,1,4183.0,19.0,2.587183204120349e-07,Normal
98.232.47.166,1,3902.0,11.0,1.6312763208259825e-07,Normal
98.236.79.78,1,5314.0,16.0,8.095563268259402e-07,Normal
98.240.26.56,1,3463.0,20.0,2.645024261316493e-07,Normal
98.241.255.47,1,3495.0,17.0,6.130657560762981e-07,Normal
98.242.213.99,1,4097.0,3.0,3.393861955796721e-07,Normal
98.244.76.126,1,4070.0,18.0,6.602207728263615e-07,Normal
98.244.88.231,2,3441.0,18.0,8.693805452920494e-06,Anomaly
98.251.13.230,1,3410.0,20.0,2.68435763694407e-07,Normal
98.28.129.144,1,5545.0,23.0,2.773432625734814e-06,Anomaly
98.28.97.64,1,3117.0,5.0,4.120224774296871e-07,Normal
98.31.17.17,1,3922.0,19.0,2.455610252553788e-07,Normal
98.36.65.75,1,3444.0,16.0,2.8108257405401205e-07,Normal
98.4.19.103,4,3262.5,10.75,8.57615494549927e-06,Anomaly
98.43.150.69,1,4154.0,6.0,3.5144572733201944e-07,Normal
98.49.177.210,1,3413.0,20.0,2.681801737839964e-07,Normal
98.51.230.188,1,4064.0,13.0,2.014991184677369e-07,Normal
98.52.197.189,1,5181.0,11.0,3.9746107530220293e-07,Normal
98.6.139.196,1,3392.0,23.0,2.6768373180589564e-06,Normal
98.6.157.205,2,4071.5,19.5,1.398981683315315e-05,Anomaly
98.73.238.145,1,3485.0,12.0,1.577832847273481e-07,Normal
98.76.6.230,1,4080.0,17.0,5.445024530222083e-07,Normal
98.77.206.103,1,4738.0,12.0,2.452755438331105e-07,Normal
98.8.241.3,1,5005.0,16.0,6.623510727370336e-07,Normal
98.84.200.84,1,6480.0,14.0,9.610192372201127e-07,Normal
98.89.122.201,1,4151.0,20.0,2.731737782518444e-07,Normal
98.93.18.87,3,28078.666666666668,19.666666666666668,5.073825236880838e-05,Anomaly
980b:88d2:feb9:6cf6:1ef8:f6cb:ab5b:3c5f,1,3442.0,21.0,1.490770634308067e-07,Normal
9811:6722:f5a8:854c:c444:a3b7:abb0:45dd,1,3444.0,11.0,1.695893084477571e-07,Normal
9815:c88f:e85a:ffff:a785:6b6b:8f46:6742,1,4096.0,0.0,7.531565630711311e-07,Normal
9829:de8b:9fde:32:86e6:4145:48ba:eb3,1,3963.0,0.0,7.185298364004548e-07,Normal
9844:9dc5:3a5d:5911:1c74:aa3f:2d4a:c20f,1,4052.0,12.0,1.5303855253447222e-07,Normal
984e:783a:bafc:6d65:3658:22b:3c8b:8850,1,4744.0,18.0,8.451855591505124e-07,Normal
984e:aff9:7b07:313d:5e82:1e3a:1d4:2b2,1,3776.0,5.0,3.1996413856672374e-07,Normal
9856:fae7:4bdd:d222:1ff4:a84:b3bb:bd79,1,3076.0,15.0,1.1957924801578315e-07,Normal
9863:2268:e2c9:793a:a2d1:e0c5:887b:e2a3,1,3924.0,21.0,1.6284315201650372e-07,Normal
986a:6805:5bd7:c027:66bd:15f8:32f4:8057,1,5269.0,13.0,4.3763955737540535e-07,Normal
9871:63f5:72b3:dfe:381:66f1:fc52:ca6c,1,3151.0,13.0,2.433556382752043e-07,Normal
9876:9ac2:5f05:7ad1:a632:6052:f9e0:9638,1,3954.0,11.0,1.6540581638752116e-07,Normal
9888:22e1:d500:44c0:dccd:bf47:a26c:b512,1,2670.0,18.0,6.260338566760781e-07,Normal
9896:79f6:e786:4637:407c:f89d:9786:9d42,1,3316.0,17.0,6.507835882032159e-07,Normal
989:269c:7312:c4c2:5da7:7cf:a4bb:be8,1,3470.0,13.0,2.0695552927995996e-07,Normal
98a9:22f2:1be8:aa2e:1ecf:5601:28d7:c71e,1,4039.0,14.0,2.0029488272064875e-07,Normal
98ad:f8fe:50f7:374a:3d3a:cb32:99df:633c,1,3601.0,19.0,2.507765138738366e-07,Normal
98c0:5ef5:72b4:8ea7:40d7:d3a8:69fb:3874,1,3173.0,16.0,2.7693430378854577e-07,Normal
98c7:7324:cead:c2e4:cd90:fc4b:e10a:3673,1,4104.0,20.0,2.6908657967770377e-07,Normal
98c:6320:5074:c8a8:ca78:bdd9:8cc2:d017,1,3958.0,23.0,2.5999638007332333e-06,Normal
98d7:222c:794c:79b0:fd0f:aceb:eb2d:1e5c,1,4088.0,15.0,1.4967695701571193e-07,Normal
98d9:5ac5:14f5:53d9:9d5d:f1ff:9a50:a5e,1,3007.0,3.0,9.221877010959811e-07,Normal
98de:4411:c083:6cf8:8c70:e937:54a7:2460,1,4091.0,13.0,2.031465436776998e-07,Normal
98e0:39f4:d996:5d74:a5ba:dc24:4b0d:1585,1,3889.0,22.0,4.155299462173973e-07,Normal
98e5:4282:10c4:8a3e:6b11:9b09:8bb9:7028,1,4109.0,9.0,4.0991428580492755e-07,Normal
98ea:8479:5607:e888:fbc2:ce7:8ea3:4efb,1,3456.0,16.0,2.816684943763833e-07,Normal
98ed:2ac4:2246:e09a:8ce8:dd07:9664:1cad,1,3031.0,10.0,3.0242002442697693e-07,Normal
98f3:aae8:5225:435e:cd62:d862:ab65:448b,1,4080.0,3.0,3.4326267468411027e-07,Normal
98fa:4599:61b6:8b92:7b4a:bf1b:3ff1:2768,1,3783.0,8.0,2.721071552327576e-07,Normal
98fd:1c8d:6e2:974c:9aa1:b32f:1102:2743,1,4095.0,18.0,6.651875767368508e-07,Normal
99.100.18.120,1,3536.0,21.0,1.4748434704784647e-07,Normal
99.101.153.21,1,3941.0,21.0,1.6431837210879262e-07,Normal
99.104.210.108,1,2788.0,14.0,4.0113659015060396e-07,Normal
99.109.91.244,1,3415.0,22.0,1.9418885324949767e-07,Normal
99.113.50.139,1,3891.0,16.0,3.281571466971976e-07,Normal
99.116.22.61,1,2779.0,23.0,2.8509745756139406e-06,Anomaly
99.12.13.187,1,4987.0,23.0,2.647511826666236e-06,Normal
99.120.58.200,1,4187.0,19.0,2.590571802116888e-07,Normal
99.133.12.234,1,3395.0,21.0,1.5063734334812625e-07,Normal
99.137.93.224,1,3392.0,22.0,1.8857995108929646e-07,Normal
99.145.218.145,1,2721.0,20.0,3.783038015496525e-07,Normal
99.149.166.59,1,4098.0,21.0,1.811391679512662e-07,Normal
99.149.6.109,1,3437.0,0.0,6.262075490390209e-07,Normal
99.150.161.222,1,3443.0,19.0,2.6200169004696155e-07,Normal
99.150.179.113,1,4061.0,17.0,5.453946561517758e-07,Normal
99.159.35.184,1,3543.0,12.0,1.5392863999353845e-07,Normal
99.160.165.232,1,4013.0,23.0,2.5964686785967476e-06,Normal
99.181.115.118,1,4036.0,11.0,1.702837759480874e-07,Normal
99.185.119.133,1,3442.0,1.0,1.6598553175408943e-07,Normal
99.186.54.65,1,3142.0,1.0,1.9542659057678707e-07,Normal
99.190.110.64,1,4043.0,22.0,5.304997213850964e-07,Normal
99.200.142.77,1,4077.0,15.0,1.4797052046194602e-07,Normal
99.201.147.131,1,3933.0,0.0,7.113447898637988e-07,Normal
99.201.222.18,1,12380.0,20.0,8.635023187645471e-06,Anomaly
99.202.163.31,1,4072.0,15.0,1.471675434706446e-07,Normal
99.206.144.239,1,3161.0,20.0,2.9537690060756934e-07,Normal
99.215.201.53,1,2806.0,20.0,3.587619563599747e-07,Normal
99.221.198.133,1,3415.0,12.0,1.634726906078403e-07,Normal
99.239.32.156,1,4100.0,20.0,2.6879689601230124e-07,Normal
99.240.187.149,1,2781.0,3.0,1.12838558912737e-06,Normal
99.245.151.242,1,2730.0,11.0,2.755956615208944e-07,Normal
99.40.16.165,1,3074.0,20.0,3.0817419547784e-07,Normal
99.51.217.72,1,5152.0,20.0,4.805900269253736e-07,Normal
99.54.226.173,1,2779.0,19.0,3.721371480382168e-07,Normal
99.62.153.178,1,4001.0,22.0,4.970907239389387e-07,Normal
99.65.255.114,1,3466.0,14.0,2.4220034081075394e-07,Normal
99.65.30.42,1,2924.0,19.0,3.3941553701311235e-07,Normal
99.7.48.118,1,4559.0,18.0,7.835862070201873e-07,Normal
99.70.17.201,1,3513.0,17.0,6.096818715048972e-07,Normal
99.74.4.119,1,3420.0,22.0,1.9544067968467043e-07,Normal
99.80.10.134,1,3988.0,11.0,1.6724168658647408e-07,Normal
99.80.153.208,1,3911.0,13.0,1.9515742869932916e-07,Normal
99.85.230.70,1,2721.0,11.0,2.776853789697515e-07,Normal
99.95.60.72,1,3780.0,14.0,2.0876128320746862e-07,Normal
99.99.199.203,1,3416.0,21.0,1.4986802414408148e-07,Normal
990b:7e26:aec9:618f:600a:25e6:a6ed:13cc,1,4100.0,1.0,1.959089661295602e-07,Normal
9918:1290:681e:ee17:f6d8:f89f:2241:4fd0,1,4078.0,0.0,7.482064678010029e-07,Normal
9922:6b82:5e88:cd01:41d:1a08:f959:83e,1,3338.0,14.0,2.6309409345790377e-07,Normal
9927:292a:aa22:93d1:8d85:3f11:c465:19eb,1,4302.0,21.0,2.1160412834612766e-07,Normal
992a:f027:f24c:1662:f935:b0a1:4443:190d,1,5702.0,18.0,1.2946760276752287e-06,Normal
9936:2b05:33c4:929d:4610:edfd:4fb3:44c9,1,4077.0,14.0,2.0050307405935494e-07,Normal
9939:ae21:293a:6f24:569d:b48e:6a74:1db0,1,5707.0,22.0,3.066365744635586e-06,Anomaly
993d:246e:532d:406b:fe9e:e41c:72d5:ce88,1,3176.0,22.0,1.5957910737367633e-07,Normal
993f:b299:7ec5:9f3c:1009:926e:ad4c:cf95,1,4078.0,16.0,3.627183838312763e-07,Normal
9940:d837:46fa:f2fb:5ecb:257f:9301:100b,1,2955.0,0.0,6.04713262382637e-07,Normal
9942:a679:863d:fd01:8708:4441:bc8a:7847,1,4098.0,10.0,2.616826011936796e-07,Normal
9959:f9cc:d218:d7a8:43ff:aa42:9ec3:3a31,1,2360.0,15.0,2.56917851063499e-07,Normal
995e:a3e7:8a59:715b:298f:363:ff80:e9f1,1,4099.0,19.0,2.527825582984646e-07,Normal
9969:cb3c:4d14:8938:2afa:87b1:847e:99bd,1,2836.0,19.0,3.5871103650240215e-07,Normal
996b:faa:1522:c357:2b7d:4724:1734:5887,1,4277.0,15.0,1.8421985482152806e-07,Normal
9977:270a:fc68:7b56:f950:cd58:1e76:34e9,1,2387.0,0.0,6.555799486118226e-07,Normal
9997:19ff:dff2:fc37:941c:1b04:22df:fbb,1,3969.0,15.0,1.3256183291005696e-07,Normal
99:75f4:190e:4847:dad9:5b4c:c0c9:b4ef,1,3943.0,18.0,6.375708598078805e-07,Normal
99b1:deb3:c436:5c46:bccc:5098:ae68:6cfe,1,2809.0,17.0,8.007361556541476e-07,Normal
99bf:c7c7:5543:316b:6c4c:40ec:abeb:ef60,1,4096.0,23.0,2.5923713386801153e-06,Normal
99ca:940c:9cdb:18a7:bfc9:f504:b56f:5722,1,5186.0,12.0,3.630802997830991e-07,Normal
99d1:b45c:e19a:3ce:3fb4:2598:a845:4efd,1,4120.0,16.0,3.716316604780174e-07,Normal
99d1:e7d7:d96b:46c9:c2d9:8881:3a5e:7a09,1,5249.0,6.0,5.424646205458607e-07,Normal
99d8:4a20:9e5d:24d9:a5d3:dd14:ae32:fc07,1,4090.0,16.0,3.6516726807851775e-07,Normal
99e8:eb72:8a7:612c:3ae4:e601:d825:21e4,1,3464.0,9.0,4.0523334231568974e-07,Normal
99f1:a184:d96:ddf1:419a:3f4d:1e3:2e89,1,4093.0,17.0,5.439855544276975e-07,Normal
99fb:a924:ddb9:bac9:ab2:767a:bbd0:16b8,1,3945.0,18.0,6.379076402895323e-07,Normal
9a00:9511:303:1cb3:44e7:6f6d:7872:8962,1,4028.0,15.0,1.4059938548265522e-07,Normal
9a0b:b799:42b8:57d4:9d3:75be:5895:c18,1,3443.0,13.0,2.0911040687705864e-07,Normal
9a0c:7d3d:32b1:9c9c:2c8:9daa:742:3b16,1,4067.0,9.0,4.0661499207801636e-07,Normal
9a0e:a65f:7a44:8485:d73c:76d1:c7ab:7509,1,2805.0,15.0,1.5604210534842025e-07,Normal
9a16:d8f7:c62a:4894:df52:ef2c:a4d8:39c3,1,2884.0,13.0,2.9185868504420666e-07,Normal
9a19:2fa7:a105:24cb:2ce:9896:b7dd:b08,1,4073.0,13.0,2.0201663816265432e-07,Normal
9a1b:d5be:b3e0:77ea:cc18:1315:5347:d8c4,1,2834.0,18.0,6.054527835811922e-07,Normal
9a44:23ee:769d:a106:d0b:c725:c7ff:a6d1,1,3762.0,19.0,2.452025494989785e-07,Normal
9a58:d5b1:645f:b44a:d2de:ea8f:9bee:a80e,1,4069.0,13.0,2.0180702591537748e-07,Normal
9a60:dc4d:5c71:1ea8:1ee1:638d:a511:2523,1,6644.0,12.0,1.0582670582887498e-06,Normal
9a64:9750:b9fa:cd6e:1127:dd11:5323:7557,1,2808.0,21.0,2.1393379155538148e-07,Normal
9a68:a719:b7d7:5821:5325:ecc4:cc32:6bd2,1,4646.0,14.0,2.478449600225533e-07,Normal
9a6c:9029:ae0e:62b9:5f51:242:aff7:2271,1,4082.0,22.0,5.629394996574627e-07,Normal
9a6d:4e9:83a6:9512:9f15:7fc6:75a:c98a,1,2810.0,20.0,3.578787211588126e-07,Normal
9a71:c703:5432:52a:134d:2527:c44c:5d35,1,4071.0,13.0,2.0189062088609908e-07,Normal
9a78:4160:7d83:fd45:a223:5652:142b:9106,1,4291.0,16.0,4.126547478035304e-07,Normal
9a83:f598:3fa8:c5b0:784b:c5b6:e94:db37,1,3203.0,1.0,1.872474058460331e-07,Normal
9a99:c70a:1683:3c8f:ba85:1f8e:22ee:fd5c,1,2934.0,1.0,2.317306587446298e-07,Normal
9ab8:dfdb:deec:ca7a:fe5:e5ca:3d2e:1450,1,2910.0,22.0,1.8283826223614652e-07,Normal
9ab:2e6f:3be:da2f:9a4d:c458:44fa:33ca,1,3499.0,17.0,6.122495936556986e-07,Normal
9ac2:2d86:7022:2c58:8491:838:68c2:737d,1,5020.0,8.0,4.059414807485143e-07,Normal
9aca:61dd:1cf6:487e:e640:5c16:7d50:634c,1,3472.0,22.0,2.101087597989268e-07,Normal
9ad4:5030:a3aa:9ef5:4a0f:f2ad:a8de:46a1,1,3443.0,15.0,1.0023677970077053e-07,Normal
9ad6:c812:5ea5:20c2:6e0:97c0:59e7:f310,1,4069.0,13.0,2.0180702591537748e-07,Normal
9af0:dafe:61c:5f8e:7a74:3041:b701:9797,1,5225.0,0.0,1.2289607137958308e-06,Normal
9afc:ff7f:9d8:1baa:2f37:3fa6:d905:a7b2,1,3678.0,16.0,2.9949420251658966e-07,Normal
9b0:e51a:6340:c724:51be:e0c7:9e12:38d,1,3061.0,18.0,5.878050332288463e-07,Normal
9b12:4516:3a3e:64f1:d68a:b89c:f388:2fc2,1,5002.0,12.0,3.0920157404429245e-07,Normal
9b28:7e47:2ed3:f84c:2f77:d3fc:f8ac:f6c4,1,3468.0,18.0,5.874039264847244e-07,Normal
9b3b:6c21:6bf7:55e9:5bf2:2146:1b8c:ba4f,1,3045.0,16.0,2.813691165326289e-07,Normal
9b3d:f47c:c78a:ea05:88d2:8aaf:39f7:cf47,1,2835.0,20.0,3.524581223268231e-07,Normal
9b49:7e90:a573:4bf3:527b:a5ed:55e2:fdd9,1,4075.0,11.0,1.7312112579905963e-07,Normal
9b4c:bc9b:48af:fe55:8b06:5fe5:418:e7f3,1,3472.0,12.0,1.5877416989597887e-07,Normal
9b62:39dd:9d5c:941f:7dd8:1ba9:4069:ea2f,1,3456.0,0.0,6.28270838951269e-07,Normal
9b73:4d57:973a:c091:245b:bade:ea11:8b7b,1,4020.0,23.0,2.596015166275007e-06,Normal
9b76:312d:b886:42c4:99fa:8813:4cef:96aa,1,5046.0,18.0,9.63312934928264e-07,Normal
9b88:89d2:fdc2:4dc0:70dc:ac30:e3d6:bde8,1,3939.0,20.0,2.588700997817256e-07,Normal
9b89:c113:bb02:dfe0:5aaf:6c72:117f:e994,1,4077.0,19.0,2.514898870044346e-07,Normal
9b8d:2d22:6539:d36f:12c1:6cd1:53:5c67,1,4238.0,9.0,4.224948024392747e-07,Normal
9bb8:4324:81f8:d573:fc4d:de08:fe10:2443,1,3472.0,2.0,2.718446686014528e-07,Normal
9bb8:e00c:cbf:f413:11c1:1574:ec7d:b835,1,4293.0,12.0,1.732307936763357e-07,Normal
9bc7:7b93:80b1:68e2:4ce3:b773:e3a1:2e3b,1,4077.0,16.0,3.6247217727051506e-07,Normal
9bc:913e:1b80:85a9:ed13:94ee:bbb6:466,1,2893.0,16.0,2.92068986871716e-07,Normal
9bd9:765f:3788:6be0:2f64:f50c:5459:aa2e,1,4063.0,21.0,1.7690102750706555e-07,Normal
9bea:1714:1d3d:e004:f1bd:10c2:59d:e46f,1,2810.0,22.0,2.0860210437601435e-07,Normal
9bf8:f40c:85ea:4183:5c4e:84e4:f0d0:b2a4,1,3542.0,19.0,2.5430566664068255e-07,Normal
